[2024-11-18 20:25:10] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /var/tmp/673ba2ce462d4-4iCNiw.tmp
[2024-11-18 20:25:50] [class-ss-page-handler.php:38] URL Prepared:http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/store/store.min.js.LICENSE.txt?simply_static_page=55767
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:251] Fetching URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/store/store.min.js.LICENSE.txt?simply_static_page=55767
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:103] Filesize: 1023 bytes
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/packages/store/store.min.js.LICENSE.txt
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:143] Renaming temp file from /var/tmp/673ba2ce462d4-4iCNiw.tmp to /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1731961510/wp-content/plugins/elementor/assets/js/packages/store/store.min.js.LICENSE.txt
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-18 20:25:50] [class-ss-page.php:119] Checking Content Identical:7369c3b687964ea221344fa71010de826ea24253===. Value: FALSE
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/store/store.asset.php
[2024-11-18 20:25:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 5285
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/store/store.asset.php
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/store/store.js.LICENSE.txt
[2024-11-18 20:25:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 5285
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /var/tmp/673ba2ce4934b-fyVRpd.tmp
[2024-11-18 20:25:50] [class-ss-page-handler.php:38] URL Prepared:http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/store/store.js.LICENSE.txt?simply_static_page=55769
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:251] Fetching URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/store/store.js.LICENSE.txt?simply_static_page=55769
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:103] Filesize: 14587 bytes
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/packages/store/store.js.LICENSE.txt
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:143] Renaming temp file from /var/tmp/673ba2ce4934b-fyVRpd.tmp to /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1731961510/wp-content/plugins/elementor/assets/js/packages/store/store.js.LICENSE.txt
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-18 20:25:50] [class-ss-page.php:119] Checking Content Identical:a17326a1f722cec3c07c0ad21673c0a0fe88dc74===. Value: FALSE
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.asset.php
[2024-11-18 20:25:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 5285
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.asset.php
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js
[2024-11-18 20:25:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 5285
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /var/tmp/673ba2ce4cb7c-vmuqRW.tmp
[2024-11-18 20:25:50] [class-ss-page-handler.php:38] URL Prepared:http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js?simply_static_page=55771
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:251] Fetching URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js?simply_static_page=55771
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:103] Filesize: 26178 bytes
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:143] Renaming temp file from /var/tmp/673ba2ce4cb7c-vmuqRW.tmp to /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1731961510/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-18 20:25:50] [class-ss-page.php:119] Checking Content Identical:df86760e2ece4b86101b67edcbc0d0dffd48d631===. Value: FALSE
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js.LICENSE.txt
[2024-11-18 20:25:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 5285
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /var/tmp/673ba2ce4fa96-BMOOgw.tmp
[2024-11-18 20:25:50] [class-ss-page-handler.php:38] URL Prepared:http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js.LICENSE.txt?simply_static_page=55772
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:251] Fetching URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js.LICENSE.txt?simply_static_page=55772
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:103] Filesize: 2058 bytes
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js.LICENSE.txt
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:143] Renaming temp file from /var/tmp/673ba2ce4fa96-BMOOgw.tmp to /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1731961510/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js.LICENSE.txt
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-18 20:25:50] [class-ss-page.php:119] Checking Content Identical:e6f60882ae50271411daa9be08d7d311fd407492===. Value: FALSE
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.min.js
[2024-11-18 20:25:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 5285
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /var/tmp/673ba2ce51f65-srb5wu.tmp
[2024-11-18 20:25:50] [class-ss-page-handler.php:38] URL Prepared:http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.min.js?simply_static_page=55773
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:251] Fetching URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.min.js?simply_static_page=55773
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:103] Filesize: 25205 bytes
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.min.js
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:143] Renaming temp file from /var/tmp/673ba2ce51f65-srb5wu.tmp to /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1731961510/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.min.js
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-18 20:25:50] [class-ss-page.php:119] Checking Content Identical:709d5ba60769913c8b2166df31e99499f612a2e1===. Value: FALSE
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.strings.js
[2024-11-18 20:25:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 5285
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /var/tmp/673ba2ce54e38-vGEeCf.tmp
[2024-11-18 20:25:50] [class-ss-page-handler.php:38] URL Prepared:http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.strings.js?simply_static_page=55774
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:251] Fetching URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.strings.js?simply_static_page=55774
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:103] Filesize: 1730 bytes
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.strings.js
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:143] Renaming temp file from /var/tmp/673ba2ce54e38-vGEeCf.tmp to /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1731961510/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.strings.js
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-18 20:25:50] [class-ss-page.php:119] Checking Content Identical:0deac80fe7628df76b0803858b99485c12ef59c2===. Value: FALSE
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/import-export-admin.min.js
[2024-11-18 20:25:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 5285
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /var/tmp/673ba2ce57791-BV5OxN.tmp
[2024-11-18 20:25:50] [class-ss-page-handler.php:38] URL Prepared:http://matrimony.local/wp-content/plugins/elementor/assets/js/import-export-admin.min.js?simply_static_page=55775
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:251] Fetching URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/import-export-admin.min.js?simply_static_page=55775
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:103] Filesize: 6317 bytes
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/import-export-admin.min.js
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:143] Renaming temp file from /var/tmp/673ba2ce57791-BV5OxN.tmp to /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1731961510/wp-content/plugins/elementor/assets/js/import-export-admin.min.js
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-18 20:25:50] [class-ss-page.php:119] Checking Content Identical:63415f6432a96444a6087b8288d0c5a709a6110b===. Value: FALSE
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/frontend-modules.min.js
[2024-11-18 20:25:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 5285
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /var/tmp/673ba2ce59edf-YKUhkb.tmp
[2024-11-18 20:25:50] [class-ss-page-handler.php:38] URL Prepared:http://matrimony.local/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?simply_static_page=55776
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:251] Fetching URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?simply_static_page=55776
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:103] Filesize: 54824 bytes
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/frontend-modules.min.js
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:143] Renaming temp file from /var/tmp/673ba2ce59edf-YKUhkb.tmp to /Users/rifqimuhammad/Local Sites/matrimony/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1731961510/wp-content/plugins/elementor/assets/js/frontend-modules.min.js
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-18 20:25:50] [class-ss-page.php:119] Checking Content Identical:8e57b63c244d4c8531ef03a460b12d8bad228c91===. Value: FALSE
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:72] URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/onboarding.4a4002ff7ea58bfa166e.bundle.min.js
[2024-11-18 20:25:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 5285
[2024-11-18 20:25:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /var/tmp/673ba2ce5d3ee-sp6Uv5.tmp
[2024-11-18 20:25:50] [class-ss-page-handler.php:38] URL Prepared:http://matrimony.local/wp-content/plugins/elementor/assets/js/onboarding.4a4002ff7ea58bfa166e.bundle.min.js?simply_static_page=55777
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:251] Fetching URL: http://matrimony.local/wp-content/plugins/elementor/assets/js/onboarding.4a4002ff7ea58bfa166e.bundle.min.js?simply_static_page=55777
[2024-11-18 20:25:50] [class-ss-url-fetcher.php:103] Filesize: 60699 bytes
